1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,7.758485173937708979e+00,6.722028150439029126e+00,7.481635597926820758e+00,5.592910709581767392e+00,6.809065055620051155e+00,7.074558992826272430e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.718218279282266003e+00,6.442204477354158243e+00,7.501347664584706365e+00,7.333771818409631216e+00,6.106363466200107837e+00,7.534772859260540301e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.047610269909190706e+00,6.442204391973379352e+00,7.496905237536910072e+00,7.335999318217472975e+00,6.104226320970007613e+00,7.534772859260540301e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,6.988556736654259360e+00,6.443876982043819979e+00,7.489025951239691281e+00,7.373055475134886017e+00,6.212752462333713588e+00,7.100953948873954147e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,6.981546995077816398e+00,6.442210918926549290e+00,7.246479028570814052e+00,6.866952137665104594e+00,6.104441328806119671e+00,7.080807993920603671e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,7.271630058444569222e+00,6.452904582520427645e+00,7.501266626903615453e+00,7.367580379856173423e+00,6.226814390860176296e+00,7.070178188559113508e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.955257892107589157e+00,5.722038118720286448e+00,7.501266626903615453e+00,7.368469238281250000e+00,6.104401678418017063e+00,7.534545898437500000e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,3.832850541775313147e+00,6.400717007811340231e+00,7.488843496264414590e+00,7.368469238281250000e+00,6.219294429049975648e+00,7.473379692068380820e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.718218279282266003e+00,6.546619675446330611e+00,7.501347664584706365e+00,7.333771818409631216e+00,6.106363466200107837e+00,7.534772859260540301e+00
2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.042567930726686853e+00,5.894769289865992690e+00,7.505793456906086014e+00,6.866952137665104594e+00,6.104218728595556698e+00,7.563878283187293050e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,7.592922518188267134e+00,5.722038118720286448e+00,7.501778903483080185e+00,7.368469238281250000e+00,6.104352196009423359e+00,7.089808579544721212e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,6.981546995077816398e+00,6.442210918926549290e+00,7.246479028570814052e+00,6.866952137665104594e+00,6.104441328806119671e+00,7.080807993920603671e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.955257892107589157e+00,5.722038118720286448e+00,7.501266626903615453e+00,7.368469238281250000e+00,6.104401678418017063e+00,7.534545898437500000e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.955257892107589157e+00,5.722038118720286448e+00,7.501266626903615453e+00,7.368469238281250000e+00,6.104401678418017063e+00,7.534545898437500000e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.955257892107589157e+00,5.722038118720286448e+00,7.501266626903615453e+00,7.368469238281250000e+00,6.104401678418017063e+00,7.534545898437500000e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,7.417512052799016153e+00,5.095227694066821300e+00,7.488843496264414590e+00,7.371961471158316570e+00,6.219206442957764480e+00,7.473379692068380820e+00
2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.042567930726686853e+00,5.894769289865992690e+00,7.505793456906086014e+00,6.866952137665104594e+00,6.104218728595556698e+00,7.563878283187293050e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,7.592922518188267134e+00,5.722038118720286448e+00,7.501577203619228307e+00,7.368469238281250000e+00,6.209785415003992171e+00,7.089808579544721212e+00
1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,6.694968873274376620e+00,6.420131297949023264e+00,7.481255076031414042e+00,7.266214180439996007e+00,6.238463332407221174e+00,7.135813652247155581e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.955257892107589157e+00,5.722038118720286448e+00,7.501266626903615453e+00,7.368469238281250000e+00,6.104401678418017063e+00,7.534545898437500000e+00
2.000000000000000000e+00,-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,7.044144243126612359e+00,6.442204477354158243e+00,7.243939201719504339e+00,7.333771818409631216e+00,6.106363466200107837e+00,7.534772859260540301e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,6.694696053676394421e+00,6.419824468368563686e+00,7.217046286843940450e+00,7.269507174896673973e+00,6.220475483970908215e+00,7.133386843167713209e+00
