-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.503347801067186573e+00,7.290494522392902077e+00,7.836130167455212181e+00,7.449168372960861539e+00,7.344901410087238958e+00,7.753573009085854117e+00
0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.503327962822996966e+00,7.633119289964021448e+00,7.836160197877870104e+00,7.241829999076266233e+00,7.674831874510040564e+00,7.937490073809973623e+00
-0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.540189237241203379e+00,7.626846328053160207e+00,7.836017526695867375e+00,7.452058284277970124e+00,7.379692165772658186e+00,7.812563318374167842e+00
0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.502239622799382168e+00,7.627727309461409533e+00,7.836160197877870104e+00,7.463269792754274157e+00,7.674831874510040564e+00,7.937490073809973623e+00
1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.366881053022241943e+00,7.616352816042844864e+00,7.835428775169962279e+00,7.456598544070030421e+00,7.359721627017262513e+00,7.810173201736851922e+00
0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.539056833224017318e+00,7.626883049982034812e+00,7.836020204106600495e+00,7.464871716868113793e+00,7.679157379380747273e+00,7.779714740866310763e+00
-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.503347801067186573e+00,7.276810299618782452e+00,7.880821622228013190e+00,7.496792338563448510e+00,7.331572804816795852e+00,7.937490073809973623e+00
1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.532794064664053657e+00,7.616352816042844864e+00,7.835421496851540546e+00,7.594329463771938293e+00,7.359721627017262513e+00,7.783782094502262439e+00
-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.503347801067186573e+00,7.290494522392902077e+00,7.836130167455212181e+00,7.449168372960861539e+00,7.344901410087238958e+00,7.753573009085854117e+00
0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.503347801067186573e+00,7.276810299618782452e+00,7.871283399907626155e+00,7.498498876915242306e+00,7.331784024846419889e+00,7.933179599724928366e+00
0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.503347801067186573e+00,7.276810299618782452e+00,7.871283399907626155e+00,7.498498876915242306e+00,7.331784024846419889e+00,7.933179599724928366e+00
-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.503347801067186573e+00,7.290494522392902077e+00,7.836130167455212181e+00,7.449168372960861539e+00,7.344901410087238958e+00,7.753573009085854117e+00
0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,7.503347801067186573e+00,7.276810299618782452e+00,7.836131026528253329e+00,7.495399558443813781e+00,7.331572804816795852e+00,7.784158408660644568e+00
1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.532794064664053657e+00,7.616352816042844864e+00,7.835421496851540546e+00,7.594329463771938293e+00,7.359721627017262513e+00,7.783782094502262439e+00
-0.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.659993646908334064e+00,7.258600422212872161e+00,7.827712532319277550e+00,7.500601891959360223e+00,7.331784088613584771e+00,7.787231339308839040e+00
1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,7.532794064664053657e+00,7.616352816042844864e+00,7.835421496851540546e+00,7.594329463771938293e+00,7.359721627017262513e+00,7.783782094502262439e+00
