5.561445070153611425e+01,1.009991905001628112e+02
9.787887459906554000e+01,-5.163400018474675335e-01
-1.000000000000000000e+01,1.305533372179092453e+02
9.783034677454203631e+01,-7.346041449145168656e-02
-2.633118946977758057e+00,1.155206865559285347e+02
5.864194744983831242e+01,9.328632032413196384e+01
9.489540080770910890e+01,-6.415322873102979884e-03
-2.467205935335946343e+00,1.152039932691134538e+02
5.561445070153611425e+01,1.009991905001628112e+02
9.484770969610718794e+01,-3.002246169515387919e-03
9.484770969610718794e+01,-3.002246169515387919e-03
5.561445070153611425e+01,1.009991905001628112e+02
5.549129269656904739e+01,1.011848584294760087e+02
-2.467205935335946343e+00,1.152039932691134538e+02
5.532740379991585655e+01,1.015218406422831094e+02
-2.467205935335946343e+00,1.152039932691134538e+02
