1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.775968753911003617e+00,7.784970684761657544e+00,7.676478451839713557e+00,3.944063126643842399e+00,6.009845444006957749e+00,7.969983160030155389e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784017318052406154e+00,7.527734941155779680e+00,7.665700724381787623e+00,4.456603662432303103e+00,6.123305537494674766e+00,7.909698486328125000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784608461402293678e+00,7.524754067668958157e+00,7.492530713947405552e+00,4.456603662432303103e+00,6.134376182074341877e+00,7.910026733259579501e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784608461402292789e+00,7.524754067668958157e+00,7.492530713947406440e+00,4.456603662432303992e+00,6.123305537494674766e+00,7.909698486328125000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784638641970090589e+00,7.784970684761655768e+00,7.676478451839713557e+00,3.944063126643842399e+00,6.009845444006957749e+00,7.969983160030155389e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.794312543340866206e+00,7.524992977819924711e+00,7.666072414435486593e+00,4.369016842040467807e+00,6.123305537494674766e+00,7.909759717239100318e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784017318052406154e+00,7.527734941155779680e+00,7.665700724381787623e+00,4.456603662432303103e+00,6.123305537494674766e+00,7.909698486328125000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.379604041351954358e+00,7.536635709610049361e+00,7.492530713947405552e+00,4.452605131276790473e+00,6.124699729637102408e+00,7.909698486328125000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784330216616284659e+00,7.784970684761655768e+00,7.674607201324006311e+00,3.948061657799354585e+00,6.124694792096599727e+00,7.909432629229390166e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.780394988607677753e+00,7.516747292414916792e+00,7.669837129664024644e+00,7.983593132672947235e+00,6.122910849159136859e+00,7.913313183820511298e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784608461402292789e+00,7.524754067668958157e+00,7.492530713947406440e+00,4.456603662432303992e+00,6.123305537494674766e+00,7.909698486328125888e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784601206078805902e+00,7.527734941155779680e+00,7.664105403540879102e+00,4.995563850434656672e+00,6.123305537494674766e+00,7.909698486328124112e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.379604041351954358e+00,7.524754067668958157e+00,7.449159388149894312e+00,4.441471318303859661e+00,6.124825154747270517e+00,7.910052874051263672e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.794312543340866206e+00,7.524992977819924711e+00,7.666072414435486593e+00,4.369016842040467807e+00,6.123305537494674766e+00,7.909759717239100318e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.372941525292274534e+00,7.784960378808113646e+00,7.674645761649622422e+00,4.081261787130889829e+00,6.002086670839221760e+00,7.912971065847788310e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.775660328557197687e+00,7.784970684761657544e+00,7.674607201324006311e+00,3.948061657799354585e+00,6.124694792096599727e+00,7.909432629229390166e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784330216616284659e+00,7.784970684761655768e+00,7.674607201324006311e+00,3.948061657799354585e+00,6.124694792096599727e+00,7.909432629229390166e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.372941525292274534e+00,7.781833786761522376e+00,7.676626133522753470e+00,3.944063126643842399e+00,6.002086670839221760e+00,7.912971065847788310e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.794312543340866206e+00,7.524992977819924711e+00,7.666072414435486593e+00,4.369016842040467807e+00,6.123305537494674766e+00,7.909759717239100318e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,4.784608461402293678e+00,7.524754067668959046e+00,7.492530713947406440e+00,4.456603662432303992e+00,6.123305537494674766e+00,7.909698486328125000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.200000000000000000e+01,5.261479058017300758e+00,7.773619603400881317e+00,7.668397429935862597e+00,7.435772005973586118e+00,6.013625305177784597e+00,7.909989601634880074e+00
